,origin_id,destination_id,total_trips,Arrival Hour
85,"STADIUM AREA, (182)","Pilares, (130)",17.71,8
86,"STADIUM AREA, (182)","Praça Seca, (134)",21.19,8
87,"STADIUM AREA, (182)","Praça da Bandeira, (135)",111.15,8
88,"STADIUM AREA, (182)","Quintino Bocaiúva, (136)",14.97,8
89,"STADIUM AREA, (182)","Ramos, (137)",14.64,8
90,"STADIUM AREA, (182)","Realengo, (138)",28.12,8
91,"STADIUM AREA, (182)","Recreio dos Bandeirantes, (139)",21.15,8
92,"STADIUM AREA, (182)","NOVA IGUAÇU, (14)",117.5,8
93,"STADIUM AREA, (182)","Riachuelo, (140)",11.04,8
94,"STADIUM AREA, (182)","Rio Comprido, (143)",106.4,8
95,"STADIUM AREA, (182)","Rocha, (144)",38.85,8
96,"STADIUM AREA, (182)","Rocha Miranda, (145)",19.79,8
97,"STADIUM AREA, (182)","Sampaio, (147)",15.87,8
98,"STADIUM AREA, (182)","Santa Teresa, (149)",28.93,8
99,"STADIUM AREA, (182)","Santo Cristo, (150)",24.42,8
100,"STADIUM AREA, (182)","Senador Camará, (153)",11.96,8
101,"STADIUM AREA, (182)","São Conrado, (156)",17.28,8
102,"STADIUM AREA, (182)","São Cristóvão, (157)",189.55,8
103,"STADIUM AREA, (182)","São Francisco Xavier, (158)",22.85,8
104,"STADIUM AREA, (182)","Taquara, (160)",16.57,8
105,"STADIUM AREA, (182)","Tijuca, (162)",642.74,8
106,"STADIUM AREA, (182)","Todos os Santos, (163)",13.29,8
107,"STADIUM AREA, (182)","Tomás Coelho, (164)",38.51,8
108,"STADIUM AREA, (182)","Turiaçu, (165)",12.53,8
109,"STADIUM AREA, (182)","Vasco da Gama, (169)",37.84,8
110,"STADIUM AREA, (182)","SÃO GONÇALO, (17)",54.76,8
111,"STADIUM AREA, (182)","Vaz Lobo, (170)",14.75,8
112,"STADIUM AREA, (182)","Vicente de Carvalho, (171)",10.29,8
113,"STADIUM AREA, (182)","Vigário Geral, (173)",15.34,8
114,"STADIUM AREA, (182)","Vila Isabel, (174)",196.13,8
115,"STADIUM AREA, (182)","Vila Militar, (176)",25.19,8
116,"STADIUM AREA, (182)","SÃO JOÃO DE MERITI, (18)",53.0,8
117,"STADIUM AREA, (182)","STADIUM AREA, (182)",1798.93,8
118,"STADIUM AREA, (182)","DUQUE DE CAXIAS, (2)",168.98,8
119,"STADIUM AREA, (182)","Abolição, (22)",10.67,8
120,"STADIUM AREA, (182)","Alto da Boa Vista, (24)",39.1,8
121,"STADIUM AREA, (182)","Anchieta, (25)",10.34,8
122,"STADIUM AREA, (182)","Andaraí, (26)",139.79,8
123,"STADIUM AREA, (182)","Bangu, (29)",20.39,8
124,"STADIUM AREA, (182)","Barra da Tijuca, (30)",123.48,8
125,"STADIUM AREA, (182)","Benfica, (33)",71.84,8
126,"STADIUM AREA, (182)","Bento Ribeiro, (34)",12.6,8
127,"STADIUM AREA, (182)","Bonsucesso, (35)",19.11,8
128,"STADIUM AREA, (182)","Botafogo, (36)",162.96,8
129,"STADIUM AREA, (182)","Cachambi, (38)",24.07,8
130,"STADIUM AREA, (182)","ITABORAÍ, (4)",12.79,8
131,"STADIUM AREA, (182)","Caju, (40)",43.88,8
132,"STADIUM AREA, (182)","Campo Grande, (43)",31.71,8
133,"STADIUM AREA, (182)","Catete, (46)",51.22,8
134,"STADIUM AREA, (182)","Catumbi, (47)",32.21,8
135,"STADIUM AREA, (182)","Centro, (49)",199.77,8
136,"STADIUM AREA, (182)","Cidade Nova, (50)",43.2,8
137,"STADIUM AREA, (182)","Cidade Universitária, (51)",18.06,8
138,"STADIUM AREA, (182)","Coelho Neto, (54)",20.35,8
139,"STADIUM AREA, (182)","Colégio, (55)",11.81,8
140,"STADIUM AREA, (182)","Copacabana, (57)",262.71,8
141,"STADIUM AREA, (182)","Cordovil, (58)",10.53,8
142,"STADIUM AREA, (182)","Deodoro, (64)",35.3,8
143,"STADIUM AREA, (182)","Engenho Novo, (67)",32.17,8
144,"STADIUM AREA, (182)","Engenho da Rainha, (68)",22.88,8
145,"STADIUM AREA, (182)","Engenho de Dentro, (69)",29.49,8
146,"STADIUM AREA, (182)","MAGÉ, (7)",38.09,8
147,"STADIUM AREA, (182)","Estácio, (70)",35.62,8
148,"STADIUM AREA, (182)","Flamengo, (71)",60.01,8
149,"STADIUM AREA, (182)","Freguesia (Jacarepaguá), (73)",29.8,8
150,"STADIUM AREA, (182)","Galeão, (74)",20.9,8
151,"STADIUM AREA, (182)","Gamboa, (75)",22.51,8
152,"STADIUM AREA, (182)","Grajaú, (79)",48.65,8
153,"STADIUM AREA, (182)","MANGARATIBA, (8)",15.7,8
154,"STADIUM AREA, (182)","Gávea, (83)",38.54,8
155,"STADIUM AREA, (182)","Humaitá, (86)",23.64,8
156,"STADIUM AREA, (182)","Inhaúma, (87)",40.65,8
157,"STADIUM AREA, (182)","Inhoaíba, (88)",14.83,8
158,"STADIUM AREA, (182)","Ipanema, (89)",72.36,8
159,"STADIUM AREA, (182)","MARICÁ, (9)",27.92,8
160,"STADIUM AREA, (182)","Irajá, (90)",28.11,8
161,"STADIUM AREA, (182)","Jacarepaguá, (92)",42.0,8
162,"STADIUM AREA, (182)","Jacarezinho, (93)",13.71,8
163,"STADIUM AREA, (182)","Jacaré, (94)",12.63,8
164,"STADIUM AREA, (182)","Jardim Botânico, (96)",40.56,8
165,"STADIUM AREA, (182)","Jardim Carioca, (97)",10.54,8
166,"STADIUM AREA, (182)","Jardim Sulacap, (99)",12.11,8
167,"SEROPÉDICA, (19)","STADIUM AREA, (182)",36.93,8
168,"DUQUE DE CAXIAS, (2)","STADIUM AREA, (182)",409.2,8
169,"Acari, (23)","STADIUM AREA, (182)",22.23,8
170,"Alto da Boa Vista, (24)","STADIUM AREA, (182)",65.47,8
171,"Anchieta, (25)","STADIUM AREA, (182)",54.0,8
172,"Andaraí, (26)","STADIUM AREA, (182)",145.17,8
173,"Anil, (27)","STADIUM AREA, (182)",10.5,8
174,"Bangu, (29)","STADIUM AREA, (182)",58.38,8
175,"GUAPIMIRIM, (3)","STADIUM AREA, (182)",38.66,8
176,"Barra da Tijuca, (30)","STADIUM AREA, (182)",50.07,8
177,"Barros Filho, (32)","STADIUM AREA, (182)",13.53,8
178,"Benfica, (33)","STADIUM AREA, (182)",96.06,8
179,"Bento Ribeiro, (34)","STADIUM AREA, (182)",17.67,8
180,"Bonsucesso, (35)","STADIUM AREA, (182)",52.98,8
181,"Botafogo, (36)","STADIUM AREA, (182)",46.98,8
182,"Brás de Pina, (37)","STADIUM AREA, (182)",28.82,8
183,"Cachambi, (38)","STADIUM AREA, (182)",37.87,8
184,"Caju, (40)","STADIUM AREA, (182)",68.54,8
185,"Campinho, (42)","STADIUM AREA, (182)",28.46,8
186,"Campo Grande, (43)","STADIUM AREA, (182)",86.66,8
187,"Campo dos Afonsos, (44)","STADIUM AREA, (182)",12.28,8
188,"Cascadura, (45)","STADIUM AREA, (182)",36.54,8
189,"Catumbi, (47)","STADIUM AREA, (182)",20.6,8
190,"Cavalcanti, (48)","STADIUM AREA, (182)",14.34,8
191,"Centro, (49)","STADIUM AREA, (182)",132.08,8
192,"Cidade Nova, (50)","STADIUM AREA, (182)",46.82,8
193,"Cidade Universitária, (51)","STADIUM AREA, (182)",13.78,8
194,"Coelho Neto, (54)","STADIUM AREA, (182)",37.62,8
195,"Colégio, (55)","STADIUM AREA, (182)",23.63,8
196,"Complexo do Alemão, (56)","STADIUM AREA, (182)",42.5,8
197,"Copacabana, (57)","STADIUM AREA, (182)",85.54,8
198,"Cordovil, (58)","STADIUM AREA, (182)",25.53,8
199,"Cosme Velho, (59)","STADIUM AREA, (182)",14.07,8
200,"JAPERI, (6)","STADIUM AREA, (182)",78.67,8
201,"Cosmos, (60)","STADIUM AREA, (182)",25.28,8
202,"Costa Barros, (61)","STADIUM AREA, (182)",34.52,8
203,"Del Castilho, (63)","STADIUM AREA, (182)",28.66,8
204,"Deodoro, (64)","STADIUM AREA, (182)",86.2,8
205,"Encantado, (65)","STADIUM AREA, (182)",20.87,8
206,"Engenho Novo, (67)","STADIUM AREA, (182)",88.52,8
207,"Engenho da Rainha, (68)","STADIUM AREA, (182)",48.54,8
208,"Engenho de Dentro, (69)","STADIUM AREA, (182)",47.93,8
209,"MAGÉ, (7)","STADIUM AREA, (182)",25.31,8
210,"Estácio, (70)","STADIUM AREA, (182)",56.88,8
211,"Flamengo, (71)","STADIUM AREA, (182)",21.26,8
212,"Freguesia (Jacarepaguá), (73)","STADIUM AREA, (182)",51.83,8
213,"Galeão, (74)","STADIUM AREA, (182)",59.38,8
214,"Gamboa, (75)","STADIUM AREA, (182)",16.79,8
215,"Gardênia Azul, (76)","STADIUM AREA, (182)",11.58,8
216,"Glória, (78)","STADIUM AREA, (182)",17.47,8
217,"Grajaú, (79)","STADIUM AREA, (182)",60.69,8
218,"Guadalupe, (81)","STADIUM AREA, (182)",37.8,8
219,"Gávea, (83)","STADIUM AREA, (182)",23.83,8
220,"Higienópolis, (84)","STADIUM AREA, (182)",40.33,8
221,"Inhaúma, (87)","STADIUM AREA, (182)",101.72,8
222,"Inhoaíba, (88)","STADIUM AREA, (182)",26.24,8
223,"MARICÁ, (9)","STADIUM AREA, (182)",11.8,8
224,"Irajá, (90)","STADIUM AREA, (182)",67.91,8
225,"Itanhangá, (91)","STADIUM AREA, (182)",13.9,8
226,"Jacarepaguá, (92)","STADIUM AREA, (182)",91.78,8
227,"Jacarezinho, (93)","STADIUM AREA, (182)",21.2,8
228,"Jacaré, (94)","STADIUM AREA, (182)",53.52,8
229,"Jardim Botânico, (96)","STADIUM AREA, (182)",23.59,8
230,"Jardim Carioca, (97)","STADIUM AREA, (182)",18.13,8
231,"Jardim Guanabara, (98)","STADIUM AREA, (182)",13.09,8
232,"Jardim Sulacap, (99)","STADIUM AREA, (182)",17.22,8
0,"BELFORD ROXO, (0)","STADIUM AREA, (182)",127.4,9
1,"MESQUITA, (10)","STADIUM AREA, (182)",62.24,9
2,"Laranjeiras, (102)","STADIUM AREA, (182)",26.45,9
3,"Leblon, (103)","STADIUM AREA, (182)",43.12,9
4,"Leme, (104)","STADIUM AREA, (182)",15.39,9
5,"Lins de Vasconcelos, (105)","STADIUM AREA, (182)",74.6,9
6,"Madureira, (106)","STADIUM AREA, (182)",49.65,9
7,"Magalhães Bastos, (107)","STADIUM AREA, (182)",10.62,9
8,"Mangueira, (108)","STADIUM AREA, (182)",22.1,9
9,"Manguinhos, (109)","STADIUM AREA, (182)",59.26,9
10,"NILÓPOLIS, (11)","STADIUM AREA, (182)",34.54,9
11,"Marechal Hermes, (111)","STADIUM AREA, (182)",126.51,9
12,"Maria da Graça, (112)","STADIUM AREA, (182)",30.99,9
13,"Maré, (113)","STADIUM AREA, (182)",150.37,9
14,"Méier, (115)","STADIUM AREA, (182)",81.16,9
15,"Olaria, (116)","STADIUM AREA, (182)",48.45,9
16,"Oswaldo Cruz, (117)","STADIUM AREA, (182)",21.31,9
17,"Paciência, (118)","STADIUM AREA, (182)",23.14,9
18,"Padre Miguel, (119)","STADIUM AREA, (182)",24.57,9
19,"NITERÓI, (12)","STADIUM AREA, (182)",97.33,9
20,"Parada de Lucas, (121)","STADIUM AREA, (182)",39.67,9
21,"Parque Anchieta, (122)","STADIUM AREA, (182)",25.86,9
22,"Parque Columbia, (123)","STADIUM AREA, (182)",20.37,9
23,"Pavuna, (124)","STADIUM AREA, (182)",82.62,9
24,"Pechincha, (125)","STADIUM AREA, (182)",12.23,9
25,"Penha, (127)","STADIUM AREA, (182)",22.17,9
26,"Penha Circular, (128)","STADIUM AREA, (182)",31.14,9
27,"Piedade, (129)","STADIUM AREA, (182)",103.08,9
28,"Pilares, (130)","STADIUM AREA, (182)",25.97,9
29,"Praça Seca, (134)","STADIUM AREA, (182)",27.5,9
30,"Praça da Bandeira, (135)","STADIUM AREA, (182)",144.45,9
31,"Quintino Bocaiúva, (136)","STADIUM AREA, (182)",48.83,9
32,"Ramos, (137)","STADIUM AREA, (182)",51.46,9
33,"Realengo, (138)","STADIUM AREA, (182)",70.98,9
34,"Recreio dos Bandeirantes, (139)","STADIUM AREA, (182)",42.89,9
35,"NOVA IGUAÇU, (14)","STADIUM AREA, (182)",343.9,9
36,"Riachuelo, (140)","STADIUM AREA, (182)",40.15,9
37,"Ricardo de Albuquerque, (142)","STADIUM AREA, (182)",12.59,9
38,"Rio Comprido, (143)","STADIUM AREA, (182)",158.88,9
39,"Rocha, (144)","STADIUM AREA, (182)",93.79,9
40,"Rocha Miranda, (145)","STADIUM AREA, (182)",16.53,9
41,"Sampaio, (147)","STADIUM AREA, (182)",16.17,9
42,"Santa Cruz, (148)","STADIUM AREA, (182)",44.07,9
43,"Santa Teresa, (149)","STADIUM AREA, (182)",58.11,9
44,"Santo Cristo, (150)","STADIUM AREA, (182)",46.03,9
45,"Santíssimo, (151)","STADIUM AREA, (182)",13.44,9
46,"Saúde, (152)","STADIUM AREA, (182)",43.12,9
47,"Senador Camará, (153)","STADIUM AREA, (182)",35.59,9
48,"Senador Vasconcelos, (154)","STADIUM AREA, (182)",10.67,9
49,"São Conrado, (156)","STADIUM AREA, (182)",16.47,9
50,"São Cristóvão, (157)","STADIUM AREA, (182)",323.53,9
51,"São Francisco Xavier, (158)","STADIUM AREA, (182)",65.14,9
52,"Tanque, (159)","STADIUM AREA, (182)",29.78,9
53,"QUEIMADOS, (16)","STADIUM AREA, (182)",53.43,9
54,"Taquara, (160)","STADIUM AREA, (182)",26.72,9
55,"Tijuca, (162)","STADIUM AREA, (182)",948.29,9
56,"Todos os Santos, (163)","STADIUM AREA, (182)",47.03,9
57,"Tomás Coelho, (164)","STADIUM AREA, (182)",32.84,9
58,"Turiaçu, (165)","STADIUM AREA, (182)",28.01,9
59,"Vasco da Gama, (169)","STADIUM AREA, (182)",79.26,9
60,"SÃO GONÇALO, (17)","STADIUM AREA, (182)",123.68,9
61,"Vicente de Carvalho, (171)","STADIUM AREA, (182)",17.54,9
62,"Vila Isabel, (174)","STADIUM AREA, (182)",274.79,9
63,"Vila Militar, (176)","STADIUM AREA, (182)",77.55,9
64,"Vila Valqueire, (177)","STADIUM AREA, (182)",18.24,9
65,"Vista Alegre, (179)","STADIUM AREA, (182)",10.06,9
66,"SÃO JOÃO DE MERITI, (18)","STADIUM AREA, (182)",204.64,9
67,"Água Santa, (181)","STADIUM AREA, (182)",21.71,9
68,"STADIUM AREA, (182)","BELFORD ROXO, (0)",34.9,9
69,"STADIUM AREA, (182)","MESQUITA, (10)",19.55,9
70,"STADIUM AREA, (182)","Lagoa, (101)",63.04,9
71,"STADIUM AREA, (182)","Laranjeiras, (102)",75.21,9
72,"STADIUM AREA, (182)","Leblon, (103)",141.0,9
73,"STADIUM AREA, (182)","Lins de Vasconcelos, (105)",25.69,9
74,"STADIUM AREA, (182)","Madureira, (106)",17.64,9
75,"STADIUM AREA, (182)","Magalhães Bastos, (107)",17.77,9
76,"STADIUM AREA, (182)","Mangueira, (108)",11.16,9
77,"STADIUM AREA, (182)","Manguinhos, (109)",22.03,9
78,"STADIUM AREA, (182)","NILÓPOLIS, (11)",24.02,9
79,"STADIUM AREA, (182)","Marechal Hermes, (111)",26.13,9
80,"STADIUM AREA, (182)","Maré, (113)",57.86,9
81,"STADIUM AREA, (182)","Méier, (115)",47.76,9
82,"STADIUM AREA, (182)","Olaria, (116)",25.95,9
83,"STADIUM AREA, (182)","Oswaldo Cruz, (117)",17.57,9
84,"STADIUM AREA, (182)","Paciência, (118)",15.39,9
85,"STADIUM AREA, (182)","NITERÓI, (12)",125.02,9
86,"STADIUM AREA, (182)","Pavuna, (124)",20.85,9
87,"STADIUM AREA, (182)","Penha, (127)",31.92,9
88,"STADIUM AREA, (182)","Piedade, (129)",26.86,9
89,"STADIUM AREA, (182)","NOVA FRIBURGO, (13)",17.71,9
90,"STADIUM AREA, (182)","Pilares, (130)",20.5,9
91,"STADIUM AREA, (182)","Pitangueiras, (131)",11.62,9
92,"STADIUM AREA, (182)","Praça Seca, (134)",35.28,9
93,"STADIUM AREA, (182)","Praça da Bandeira, (135)",137.62,9
94,"STADIUM AREA, (182)","Ramos, (137)",26.54,9
95,"STADIUM AREA, (182)","Realengo, (138)",27.7,9
96,"STADIUM AREA, (182)","Recreio dos Bandeirantes, (139)",15.85,9
97,"STADIUM AREA, (182)","NOVA IGUAÇU, (14)",98.14,9
98,"STADIUM AREA, (182)","Riachuelo, (140)",25.29,9
99,"STADIUM AREA, (182)","Rio Comprido, (143)",139.54,9
100,"STADIUM AREA, (182)","Rocha, (144)",40.42,9
101,"STADIUM AREA, (182)","Santa Cruz, (148)",15.43,9
102,"STADIUM AREA, (182)","Santa Teresa, (149)",34.74,9
103,"STADIUM AREA, (182)","Santo Cristo, (150)",19.68,9
104,"STADIUM AREA, (182)","Saúde, (152)",19.32,9
105,"STADIUM AREA, (182)","São Conrado, (156)",11.57,9
106,"STADIUM AREA, (182)","São Cristóvão, (157)",259.64,9
107,"STADIUM AREA, (182)","São Francisco Xavier, (158)",26.76,9
108,"STADIUM AREA, (182)","QUEIMADOS, (16)",28.07,9
109,"STADIUM AREA, (182)","Taquara, (160)",13.45,9
110,"STADIUM AREA, (182)","Tijuca, (162)",920.06,9
111,"STADIUM AREA, (182)","Tomás Coelho, (164)",12.69,9
112,"STADIUM AREA, (182)","Urca, (166)",10.68,9
113,"STADIUM AREA, (182)","Vargem Grande, (167)",16.64,9
114,"STADIUM AREA, (182)","Vasco da Gama, (169)",39.65,9
115,"STADIUM AREA, (182)","SÃO GONÇALO, (17)",75.2,9
116,"STADIUM AREA, (182)","Vicente de Carvalho, (171)",19.91,9
117,"STADIUM AREA, (182)","Vidigal, (172)",13.28,9
118,"STADIUM AREA, (182)","Vila Isabel, (174)",288.61,9
119,"STADIUM AREA, (182)","Vila Militar, (176)",20.32,9
120,"STADIUM AREA, (182)","SÃO JOÃO DE MERITI, (18)",77.66,9
121,"STADIUM AREA, (182)","STADIUM AREA, (182)",2630.71,9
122,"STADIUM AREA, (182)","DUQUE DE CAXIAS, (2)",125.98,9
123,"STADIUM AREA, (182)","TANGUÁ, (20)",16.62,9
124,"STADIUM AREA, (182)","Acari, (23)",12.78,9
125,"STADIUM AREA, (182)","Alto da Boa Vista, (24)",65.16,9
126,"STADIUM AREA, (182)","Andaraí, (26)",143.53,9
127,"STADIUM AREA, (182)","Bancários, (28)",12.96,9
128,"STADIUM AREA, (182)","Bangu, (29)",19.81,9
129,"STADIUM AREA, (182)","GUAPIMIRIM, (3)",11.42,9
130,"STADIUM AREA, (182)","Barra da Tijuca, (30)",117.83,9
131,"STADIUM AREA, (182)","Benfica, (33)",117.59,9
132,"STADIUM AREA, (182)","Bonsucesso, (35)",33.31,9
133,"STADIUM AREA, (182)","Botafogo, (36)",233.84,9
134,"STADIUM AREA, (182)","Cachambi, (38)",16.8,9
135,"STADIUM AREA, (182)","ITABORAÍ, (4)",12.11,9
136,"STADIUM AREA, (182)","Caju, (40)",40.91,9
137,"STADIUM AREA, (182)","Campo Grande, (43)",77.34,9
138,"STADIUM AREA, (182)","Catete, (46)",48.87,9
139,"STADIUM AREA, (182)","Catumbi, (47)",11.88,9
140,"STADIUM AREA, (182)","Centro, (49)",272.99,9
141,"STADIUM AREA, (182)","Cidade Nova, (50)",33.49,9
142,"STADIUM AREA, (182)","Cidade Universitária, (51)",14.3,9
143,"STADIUM AREA, (182)","Complexo do Alemão, (56)",12.63,9
144,"STADIUM AREA, (182)","Copacabana, (57)",300.9,9
145,"STADIUM AREA, (182)","JAPERI, (6)",14.18,9
146,"STADIUM AREA, (182)","Cosmos, (60)",20.93,9
147,"STADIUM AREA, (182)","Del Castilho, (63)",19.1,9
148,"STADIUM AREA, (182)","Deodoro, (64)",13.98,9
149,"STADIUM AREA, (182)","Encantado, (65)",11.04,9
150,"STADIUM AREA, (182)","Engenho Novo, (67)",59.05,9
151,"STADIUM AREA, (182)","Engenho de Dentro, (69)",42.76,9
152,"STADIUM AREA, (182)","MAGÉ, (7)",21.26,9
153,"STADIUM AREA, (182)","Estácio, (70)",48.23,9
154,"STADIUM AREA, (182)","Flamengo, (71)",58.38,9
155,"STADIUM AREA, (182)","Freguesia (Jacarepaguá), (73)",52.62,9
156,"STADIUM AREA, (182)","Galeão, (74)",12.23,9
157,"STADIUM AREA, (182)","Gamboa, (75)",21.75,9
158,"STADIUM AREA, (182)","Glória, (78)",12.98,9
159,"STADIUM AREA, (182)","Grajaú, (79)",68.73,9
160,"STADIUM AREA, (182)","MANGARATIBA, (8)",18.09,9
161,"STADIUM AREA, (182)","Gávea, (83)",14.33,9
162,"STADIUM AREA, (182)","Higienópolis, (84)",17.9,9
163,"STADIUM AREA, (182)","Humaitá, (86)",26.01,9
164,"STADIUM AREA, (182)","Inhaúma, (87)",25.9,9
165,"STADIUM AREA, (182)","Ipanema, (89)",68.91,9
166,"STADIUM AREA, (182)","MARICÁ, (9)",11.27,9
167,"STADIUM AREA, (182)","Irajá, (90)",23.87,9
168,"STADIUM AREA, (182)","Itanhangá, (91)",12.84,9
169,"STADIUM AREA, (182)","Jacarepaguá, (92)",54.25,9
170,"STADIUM AREA, (182)","Jacaré, (94)",17.11,9
171,"STADIUM AREA, (182)","Jardim Botânico, (96)",43.47,9
172,"SEROPÉDICA, (19)","STADIUM AREA, (182)",24.97,9
173,"DUQUE DE CAXIAS, (2)","STADIUM AREA, (182)",439.98,9
174,"Abolição, (22)","STADIUM AREA, (182)",12.37,9
175,"Acari, (23)","STADIUM AREA, (182)",22.59,9
176,"Alto da Boa Vista, (24)","STADIUM AREA, (182)",60.8,9
177,"Anchieta, (25)","STADIUM AREA, (182)",28.89,9
178,"Andaraí, (26)","STADIUM AREA, (182)",171.82,9
179,"Bancários, (28)","STADIUM AREA, (182)",11.41,9
180,"Bangu, (29)","STADIUM AREA, (182)",25.67,9
181,"Barra da Tijuca, (30)","STADIUM AREA, (182)",54.61,9
182,"Benfica, (33)","STADIUM AREA, (182)",118.38,9
183,"Bento Ribeiro, (34)","STADIUM AREA, (182)",57.64,9
184,"Bonsucesso, (35)","STADIUM AREA, (182)",29.29,9
185,"Botafogo, (36)","STADIUM AREA, (182)",112.3,9
186,"Brás de Pina, (37)","STADIUM AREA, (182)",24.56,9
187,"Cachambi, (38)","STADIUM AREA, (182)",53.02,9
188,"Cacuia, (39)","STADIUM AREA, (182)",15.91,9
189,"ITABORAÍ, (4)","STADIUM AREA, (182)",20.35,9
190,"Caju, (40)","STADIUM AREA, (182)",88.9,9
191,"Camorim, (41)","STADIUM AREA, (182)",11.19,9
192,"Campo Grande, (43)","STADIUM AREA, (182)",70.02,9
193,"Cascadura, (45)","STADIUM AREA, (182)",27.13,9
194,"Catete, (46)","STADIUM AREA, (182)",21.63,9
195,"Catumbi, (47)","STADIUM AREA, (182)",39.61,9
196,"Centro, (49)","STADIUM AREA, (182)",150.87,9
197,"Cidade Nova, (50)","STADIUM AREA, (182)",42.17,9
198,"Cidade de Deus, (52)","STADIUM AREA, (182)",11.04,9
199,"Coelho Neto, (54)","STADIUM AREA, (182)",30.55,9
200,"Complexo do Alemão, (56)","STADIUM AREA, (182)",37.53,9
201,"Copacabana, (57)","STADIUM AREA, (182)",139.36,9
202,"Cordovil, (58)","STADIUM AREA, (182)",41.02,9
203,"Cosme Velho, (59)","STADIUM AREA, (182)",26.82,9
204,"JAPERI, (6)","STADIUM AREA, (182)",46.81,9
205,"Del Castilho, (63)","STADIUM AREA, (182)",27.82,9
206,"Deodoro, (64)","STADIUM AREA, (182)",94.13,9
207,"Encantado, (65)","STADIUM AREA, (182)",52.53,9
208,"Engenheiro Leal, (66)","STADIUM AREA, (182)",13.4,9
209,"Engenho Novo, (67)","STADIUM AREA, (182)",109.1,9
210,"Engenho da Rainha, (68)","STADIUM AREA, (182)",28.73,9
211,"Engenho de Dentro, (69)","STADIUM AREA, (182)",103.98,9
212,"MAGÉ, (7)","STADIUM AREA, (182)",23.04,9
213,"Estácio, (70)","STADIUM AREA, (182)",70.77,9
214,"Flamengo, (71)","STADIUM AREA, (182)",41.15,9
215,"Freguesia (Jacarepaguá), (73)","STADIUM AREA, (182)",34.33,9
216,"Galeão, (74)","STADIUM AREA, (182)",47.64,9
217,"Gamboa, (75)","STADIUM AREA, (182)",28.91,9
218,"Glória, (78)","STADIUM AREA, (182)",22.65,9
219,"Grajaú, (79)","STADIUM AREA, (182)",100.86,9
220,"Guaratiba, (82)","STADIUM AREA, (182)",20.28,9
221,"Gávea, (83)","STADIUM AREA, (182)",30.81,9
222,"Higienópolis, (84)","STADIUM AREA, (182)",19.5,9
223,"Humaitá, (86)","STADIUM AREA, (182)",13.14,9
224,"Inhaúma, (87)","STADIUM AREA, (182)",104.23,9
225,"Inhoaíba, (88)","STADIUM AREA, (182)",14.66,9
226,"Ipanema, (89)","STADIUM AREA, (182)",62.86,9
227,"MARICÁ, (9)","STADIUM AREA, (182)",15.19,9
228,"Irajá, (90)","STADIUM AREA, (182)",68.02,9
229,"Itanhangá, (91)","STADIUM AREA, (182)",23.49,9
230,"Jacarepaguá, (92)","STADIUM AREA, (182)",85.97,9
231,"Jacarezinho, (93)","STADIUM AREA, (182)",31.92,9
232,"Jacaré, (94)","STADIUM AREA, (182)",28.5,9
233,"Jardim América, (95)","STADIUM AREA, (182)",23.92,9
234,"Jardim Botânico, (96)","STADIUM AREA, (182)",24.92,9
235,"Jardim Carioca, (97)","STADIUM AREA, (182)",10.18,9
236,"Jardim Guanabara, (98)","STADIUM AREA, (182)",10.47,9
237,"Jardim Sulacap, (99)","STADIUM AREA, (182)",13.23,9
0,"BELFORD ROXO, (0)","STADIUM AREA, (182)",100.73,10
1,"MESQUITA, (10)","STADIUM AREA, (182)",68.55,10
2,"Lagoa, (101)","STADIUM AREA, (182)",29.89,10
3,"Leblon, (103)","STADIUM AREA, (182)",35.58,10
4,"Leme, (104)","STADIUM AREA, (182)",21.9,10
5,"Lins de Vasconcelos, (105)","STADIUM AREA, (182)",58.67,10
6,"Madureira, (106)","STADIUM AREA, (182)",37.13,10
7,"Mangueira, (108)","STADIUM AREA, (182)",21.02,10
8,"Manguinhos, (109)","STADIUM AREA, (182)",25.88,10
9,"NILÓPOLIS, (11)","STADIUM AREA, (182)",54.76,10
10,"Marechal Hermes, (111)","STADIUM AREA, (182)",92.45,10
11,"Maria da Graça, (112)","STADIUM AREA, (182)",38.03,10
12,"Maré, (113)","STADIUM AREA, (182)",95.15,10
13,"Méier, (115)","STADIUM AREA, (182)",47.23,10
14,"Olaria, (116)","STADIUM AREA, (182)",51.85,10
15,"Oswaldo Cruz, (117)","STADIUM AREA, (182)",19.47,10
16,"Paciência, (118)","STADIUM AREA, (182)",10.74,10
17,"NITERÓI, (12)","STADIUM AREA, (182)",74.6,10
18,"Parada de Lucas, (121)","STADIUM AREA, (182)",17.37,10
19,"Parque Anchieta, (122)","STADIUM AREA, (182)",18.93,10
20,"Parque Columbia, (123)","STADIUM AREA, (182)",17.76,10
21,"Pavuna, (124)","STADIUM AREA, (182)",91.32,10
22,"Penha, (127)","STADIUM AREA, (182)",37.35,10
23,"Penha Circular, (128)","STADIUM AREA, (182)",47.15,10
24,"Piedade, (129)","STADIUM AREA, (182)",149.35,10
25,"Pilares, (130)","STADIUM AREA, (182)",29.46,10
26,"Praia da Bandeira, (133)","STADIUM AREA, (182)",10.32,10
27,"Praça Seca, (134)","STADIUM AREA, (182)",32.57,10
28,"Praça da Bandeira, (135)","STADIUM AREA, (182)",145.99,10
29,"Quintino Bocaiúva, (136)","STADIUM AREA, (182)",62.04,10
30,"Ramos, (137)","STADIUM AREA, (182)",45.68,10
